0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
0.998649, -0.016858, -0.018266, -0.045637, 
